selling_price,seller_type,Km_driven,owner_type,fuel_type,transmission_type,Mileage_KMpH,Engine_cc,max_power_bhp,Seats,No_year
1.5,100,90000,100,100,100,20.36,1197,78.9,5,12
7.95,200,77694,100,100,100,17.8,1497,117.3,5,6
3.15,200,33338,100,100,100,17.8,1199,76.8,5,7
4.5,200,33398,100,200,100,18.2,1248,73.8,7,9
3.25,200,76000,100,100,200,13.9,1799,130.2,5,13
4.5,100,90000,100,100,100,17.6,1496,88.7,5,10
6.67,100,60000,100,200,100,25.8,1498,98.6,5,4
7.75,200,17000,100,100,100,15,1598,103.5,5,4
3.7,100,40000,100,100,100,18.44,1198,75,5,7
2.8,100,90000,100,300,100,26.2,998,58.2,5,11
5.9,200,57000,100,200,100,24.52,1248,88.5,7,6
5,100,90000,100,100,200,12.9,1799,130,5,14
7.9,200,85403,100,200,100,20.45,1461,83.8,5,5
7.9,200,59000,100,200,100,20.5,1582,126.2,5,7
1.5,100,26000,100,100,100,18.9,998,67.1,5,13
1.6,100,70000,100,100,100,21.1,814,55.2,5,8
2.45,200,44000,100,100,100,17.92,1086,62.1,5,15
9.49,200,37039,100,100,200,14.28,1798,138.03,5,7
10.8,100,28000,100,200,100,22,1582,126.2,5,3
6.25,200,19000,100,100,100,20.4,1197,81.8,5,5
5.5,100,112000,100,200,100,23.4,1248,74,5,10
9.45,200,61000,100,200,100,24.3,1248,88.5,5,5
7.3,200,60000,100,200,100,28.09,1248,88.5,5,6
7.75,200,15000,100,100,200,21.4,1197,83.1,5,4
4.55,200,24000,100,100,200,18.9,1197,81.86,5,8
13.75,100,43000,100,200,100,13.68,2393,147.8,7,5
6.9,200,34004,100,100,100,18.6,1197,81.83,5,5
10.25,200,17000,100,100,100,17.18,1496,105.94,5,4
6.7,200,76000,100,100,100,12.8,2354,177.6,5,10
5.4,200,19526,100,100,100,18.9,1197,81.86,5,7
7.65,200,14506,100,100,200,22,1197,81.8,5,4
7.36,100,25000,100,100,100,21.4,1197,83.1,5,3
3.25,100,70000,100,100,100,20.51,998,67.04,5,8
3.5,100,80000,100,200,100,18.2,1248,73.8,7,9
11,100,90000,100,200,100,21.43,1364,87.2,5,8
2.5,200,63000,100,100,100,16.47,1198,73.9,5,11
5.75,200,63581,100,100,100,20.85,1197,83.14,5,6
3.3,100,25000,100,100,100,25.17,799,53.3,5,4
3,100,14256,100,100,100,21.1,814,55.2,5,8
1.7,200,100000,100,100,100,20.36,1197,78.9,5,12
2.7,100,85500,100,200,100,20.5,1598,103.5,5,9
7.25,200,78000,100,100,200,17.21,1197,103.5,5,6
7.4,200,35020,100,200,100,24.2,1498,93.87,7,7
3.25,200,68000,100,100,200,16.95,1197,78.9,5,12
5.4,100,10000,100,100,100,18.9,1197,81.86,5,3
2,100,20000,100,100,100,18.9,1061,67,5,13
5.35,300,10503,100,100,200,20.89,1197,81.8,5,4
11.38,200,12729,100,100,100,17.14,1497,117.6,5,5
4.75,200,72643,100,200,100,25.32,1198,77,5,6
3.75,100,25000,100,100,100,20.51,998,67.06,5,7
1.35,200,89000,100,100,100,17.7,1497,78,5,16
11.75,200,79000,100,100,100,15.29,1591,121.3,5,5
5.55,200,95000,100,200,100,20.14,1498,88.8,5,7
4,100,100000,100,200,100,22.32,1582,126.3,5,10
5.3,100,10000,100,100,100,18.9,1197,81.86,5,3
2.7,100,25000,100,100,100,20.92,998,67.1,5,10
3.5,100,110000,100,200,100,20.54,1598,103.6,5,9
5.5,200,30000,100,100,100,18.7,1199,88.7,5,5
7.5,100,63000,100,200,100,24.52,1248,88.5,7,5
3.45,200,68300,100,200,100,23.08,1461,63.1,5,11
8.9,200,43811,100,200,100,19.87,1461,83.8,5,6
5.25,200,56490,100,200,100,22.54,1396,88.73,5,7
3.25,200,19000,100,100,100,22.74,796,47.3,5,8
2,100,100000,100,100,100,17,1197,80,5,12
4.5,200,78000,100,200,100,20.14,1498,88.8,5,8
5.75,200,58000,100,100,100,17,1497,118,5,10
2.75,100,18000,100,100,100,21.1,1197,85.8,5,11
2.65,100,138000,100,200,100,23.2,1248,73.94,5,10
8,100,60000,100,200,200,14.3,1968,167.7,5,11
4.24,200,73000,100,200,100,17.9,1998,163.7,5,11
2.31,200,78000,100,200,100,19.5,1199,75,5,11
1.34,100,70000,100,100,100,18.9,1061,67,5,13
4.8,200,27471,100,100,200,18.9,1197,82,5,6
4.25,200,54401,100,100,100,19.4,1198,86.8,5,7
6.5,200,75000,100,200,100,12.8,2494,102,7,9
3.8,200,104233,100,200,100,22.07,1199,73.9,5,10
2.35,100,90000,100,100,100,13.2,1495,94,5,13
2.3,100,120000,100,200,100,23.57,1396,70,5,10
6.25,200,51000,100,100,100,16.02,1373,93.7,7,8
2,100,33000,100,100,100,21.1,814,55.2,5,10
3.1,200,71236,100,100,100,20.36,1197,78.9,5,9
4.25,100,50000,100,100,100,16.95,1498,97.7,5,9
8.85,300,21052,100,100,200,19.12,1373,91.1,5,4
4.4,100,68000,100,100,100,15.04,1598,103.2,5,8
4.3,100,40000,100,100,100,20.51,998,67.04,5,4
7.35,100,90000,100,200,100,24.3,1248,88.5,5,6
5.6,200,96870,100,100,100,18.9,1197,82,5,5
4,100,80000,100,200,100,23.4,1248,74,5,9
4.8,100,25000,100,100,200,23.1,998,67.04,5,6
6.75,100,20000,100,100,100,17,1198,108.5,5,3
6.55,200,50000,100,200,100,26.59,1248,74,5,6
1.85,200,79017,100,100,100,19,998,67.1,5,15
5.5,100,100000,100,200,100,22.95,1248,74,5,4
5,200,56527,100,100,100,15.04,1598,103.6,5,10
5.5,100,10000,100,100,100,23.26,1197,88.5,5,2
7.15,200,56210,100,100,100,17.8,1497,117.3,5,6
2.2,100,80000,100,200,100,17.21,1493,100,7,8
2.15,100,80000,100,100,100,19.7,796,46.3,5,13
10,200,17000,100,100,100,17.18,1496,105.94,5,4
3.25,200,57000,100,100,100,16.7,1198,88.8,5,10
5.2,100,10000,100,100,100,18.97,1198,67.04,5,3
1.25,100,50000,100,100,100,18.2,1061,64,5,14
7.65,100,30000,100,200,100,23,1498,98.96,5,4
7.9,200,36000,100,200,100,20.14,1498,88,5,4
6.6,200,16000,100,100,100,18.6,1197,81.83,5,3
5,200,78000,100,100,200,10.5,1796,157.7,5,16
8.25,200,35000,100,200,200,28.4,1248,74,5,5
9,100,40000,100,100,200,14.99,1498,104.5,5,5
4.5,200,28802,100,100,200,15.5,1198,86.7,5,9
2.7,200,40685,100,100,100,20.36,1197,78.9,5,12
6.35,200,55937,100,100,100,18.7,1199,88.7,5,7
6.3,200,81131,100,200,100,17.2,1968,138.1,5,10
4.45,200,40775,100,100,100,23.1,998,67.04,5,6
13.9,200,45000,100,200,200,17.68,1968,174.33,5,9
7.33,100,70000,100,200,100,21.5,1497,108.5,5,4
8,100,100000,100,200,100,21.38,1396,88.7,5,5
3.55,100,22300,100,100,100,18.2,1199,82.5,5,7
6.4,200,50000,100,200,100,25.2,1248,74,5,6
10.75,200,95000,100,200,100,23.7,1396,88.7,5,3
15,100,70000,100,200,100,12.99,2494,100.6,7,7
4.95,200,74947,100,100,100,18.5,1197,82.9,5,9
3.99,100,50000,100,100,100,18.9,1197,82,5,7
5.5,100,50000,100,100,100,21.7,998,67,5,2
5.5,200,45000,100,100,100,18.9,1197,82,5,6
7.49,100,64500,100,200,100,22.54,1396,88.73,5,6
5,100,70000,100,200,100,26.59,1248,74,5,7
17,200,54226,100,200,100,13.68,2393,147.8,7,5
19.75,200,71059,100,200,200,17.9,2143,136,5,8
7,100,10000,100,100,200,17,1198,108.5,5,3
3.15,200,67532,100,300,100,26.6,998,58.16,5,8
6.25,100,95000,100,200,100,18.49,1493,100,7,6
5.45,200,69000,100,200,200,14.39,1998,163.7,5,11
3.99,200,100000,100,200,100,20.34,1498,103.2,5,9
6,100,90000,100,200,100,20,1968,108.5,5,9
6.11,200,12000,100,100,100,18.9,1197,81.86,5,3
7.29,100,15000,100,100,100,22,1197,81.8,5,4
9.45,200,32200,100,100,200,17.1,1591,121.4,5,5
6.85,200,31000,100,100,100,16.47,1198,74,5,6
5.25,200,90000,100,200,100,22.9,1248,74,5,9
3,100,90000,100,100,100,17,1497,118,5,12
4,100,100000,100,100,200,23.1,998,67.04,5,6
6.5,200,78000,100,200,200,18.1,1991,147.9,4,11
3.25,200,46584,100,100,100,15.6,1196,70,5,9
12.5,100,10000,100,200,100,20.37,1461,108.45,5,3
7.25,200,62000,100,200,100,28.09,1248,88.5,5,6
3.85,200,51000,100,100,100,15.5,1586,103.3,5,12
4.25,200,81000,100,100,200,17.1,1591,121.4,5,9
9.45,200,33000,100,100,200,19.12,1373,91.1,5,4
3.25,200,68000,100,100,100,18.5,1197,85.8,5,12
7.85,200,18005,100,100,200,18.1,1199,88.7,5,3
2.2,100,15000,100,100,100,20.36,1197,78.9,5,10
2.15,200,73000,100,200,100,25.44,936,57.6,5,8
2.6,100,63000,100,100,100,17,1497,118,5,13
2.4,200,32000,100,100,100,23.95,998,67.05,5,9
5.8,200,54000,100,100,100,21.4,1197,83.1,5,5
3.85,200,53000,100,200,100,21.9,1396,90,5,10
2.95,200,68000,100,300,100,14.53,1798,138,5,13
8,100,110000,100,200,100,15.4,1997,120,7,5
9.45,200,45000,100,200,100,24.3,1248,88.5,5,5
1.3,100,80000,100,100,100,20.36,1197,78.9,5,13
2.95,200,27000,100,100,100,19.44,1198,67,7,7
4.75,200,65000,100,200,100,21.9,1396,88.76,5,9
3.65,200,97358,100,200,100,20,1399,68.05,5,9
7.5,100,72000,100,200,100,20.45,1461,83.8,5,5
0.8,100,60000,100,100,100,19.7,796,46.3,5,15
4.35,200,57000,100,300,100,32.52,998,58.33,5,4
7.5,200,43318,100,100,200,19.56,1197,81.8,5,5
3,100,68000,100,100,100,24.7,796,47.3,5,6
11.25,200,32000,100,100,200,13,1591,121.3,5,5
2,200,32000,100,100,100,20.92,998,67.1,5,11
15.9,200,63000,100,200,200,18.48,1995,177,5,11
8,100,32300,100,200,100,21.19,1396,88.73,5,4
12,200,69000,100,200,100,22,1582,126.2,5,4
5.3,100,57000,100,200,100,22.54,1396,88.73,5,6
6.5,200,46000,100,200,100,26,1498,98.6,5,6
7.2,100,40000,100,100,200,17.03,1373,91.1,7,5
3,100,70000,100,100,100,20.36,1197,78.9,5,12
3.1,200,20920,100,100,100,24.7,796,47.3,5,5
16,200,40000,100,100,200,14.62,1999,149.92,5,4
13,100,85000,100,200,100,16,2179,140,7,7
10.25,200,75100,100,200,200,13.2,1995,170,5,11
4.51,200,54000,100,100,100,17.1,1591,121.3,5,11
11.75,200,86000,100,200,100,16,2179,140,7,7
7.1,100,80000,100,200,100,19.01,1461,108.45,5,8
11.4,200,33000,100,100,100,15.8,1591,121.3,5,5
1.35,100,49700,100,100,100,18.6,1199,79.4,5,12
9.1,200,51000,100,200,100,21.38,1396,88.7,5,7
6,100,31500,100,100,100,17.01,1591,121.3,5,7
6.6,200,35380,100,200,100,27.3,1498,98.6,5,7
6.75,200,62000,100,200,100,20.14,1498,88,5,7
3.85,200,68000,100,100,100,15.5,1586,103.3,5,12
6.5,100,27000,100,100,100,17.8,1497,117.3,5,6
6,100,70000,100,200,100,23.4,1248,74,5,9
3.2,200,14023,100,100,100,21.1,814,55.2,5,4
3.8,100,1500,100,100,100,15.37,1196,73,5,3
6.25,200,44480,100,100,200,19,1199,88.7,5,6
4.25,200,57000,100,100,200,18.1,1199,88.7,5,9
4.5,100,20000,100,100,200,23.1,998,67.04,5,5
7.5,100,90000,100,100,200,18,1497,117.3,5,7
4,100,80000,100,100,200,16.8,1497,118,5,12
2.5,100,37000,100,100,100,21.1,814,55.2,5,11
5.75,200,19567,100,100,100,18.7,1199,88.7,5,7
2.5,200,60000,100,100,100,22,814,55,5,9
5,100,60000,100,100,100,21.4,1197,83.1,5,6
6.5,100,8000,100,100,200,19.15,1198,75.94,5,3
3.75,200,39800,100,100,200,23.1,998,67.04,5,8
3.25,200,58500,100,100,200,16.95,1197,78.9,5,10
2.65,200,65000,100,100,100,20.3,998,68.05,5,6
5.5,200,33000,100,100,100,20.89,1197,81.8,5,4
8.21,200,12000,100,200,100,21.5,1497,108.5,5,4
2.35,100,90000,100,100,100,13.2,1495,94,5,13
3.35,200,9000,100,100,100,23.95,998,67.05,5,5
4.6,200,26000,100,100,200,23.1,998,67.04,5,8
3.1,200,40087,100,100,100,23.01,999,67,5,6
3,100,50000,100,100,100,25.17,799,53.3,5,4
6.75,200,52000,100,200,100,21.66,1498,108.62,5,4
8.9,200,48782,100,200,100,20.77,1248,88.8,7,6
6.8,100,70000,100,200,100,24.3,1248,88.5,5,5
8,200,18000,100,100,100,21.21,1197,81.8,5,2
4.5,200,63000,100,100,100,16.78,1496,88.73,5,7
4,100,100000,100,200,100,25.83,1498,99,5,7
4.55,200,27521,100,100,200,23.1,998,67.04,5,6
2.9,100,40000,100,100,100,17.5,1197,85.8,5,13
4,100,70000,100,200,100,25.8,1498,98.6,5,9
2.25,200,70000,100,100,100,14.2,1598,102,5,16
4.9,200,40000,100,200,100,24.2,1498,98.6,7,7
11.8,100,90000,100,100,100,15.29,1591,121.3,5,5
7,200,24000,100,100,200,17.2,1197,103.6,5,6
6.5,200,60568,100,100,100,17.4,1497,117.6,5,8
3.65,100,29000,100,100,200,20.51,998,67,5,6
8.75,200,23962,100,100,200,17,1198,108.5,5,4
2.22,100,16000,100,200,100,23.57,1396,70,5,10
1.25,100,90000,100,100,100,15.26,1150,74.9,5,14
5.35,300,52858,100,100,100,17.71,1197,78.9,5,6
9.65,200,27000,100,200,100,28.09,1248,88.5,5,4
6.75,200,55000,100,200,100,27.39,1248,74,5,5
8.95,200,28900,100,200,200,24.3,1248,88.5,5,4
4.85,200,72000,100,200,100,20.5,1598,103.5,5,8
4.75,200,15000,100,100,100,23.1,998,67.04,5,7
3.35,200,50000,100,200,100,23.08,1461,63.1,5,10
2.5,200,56000,100,100,100,16.95,1498,97.7,5,10
9.05,100,20000,100,200,100,18.49,1493,100,7,4
6.25,200,66000,100,200,100,20.46,1461,83.8,5,7
2.5,200,73000,100,200,100,17.8,1248,75,5,14
7.25,200,49590,100,100,100,17.8,1497,117.3,5,6
2.8,100,80000,100,200,100,25,1396,69,5,10
2.5,100,60000,100,100,100,16.6,1388,68,5,16
3,100,100000,100,100,100,15,1598,103.6,5,10
6.8,100,50000,100,200,100,22.54,1396,88.73,5,7
2.75,200,66000,100,100,100,13.5,1799,130,5,13
1.8,100,80000,100,100,100,20.36,1197,78.9,5,12
5.2,100,20000,100,100,100,20.85,1197,83.14,5,7
8.6,200,28000,100,100,200,17.21,1197,103.6,5,5
4.5,200,47000,100,200,200,22.32,1582,126.32,5,11
3.9,100,50000,100,300,100,31.79,998,58.33,5,3
4,100,50000,100,100,200,23.1,998,67.04,5,7
3.15,200,40962,100,100,100,18.5,1198,86.8,5,9
6.2,200,43266,100,100,100,18.16,1196,86.8,5,4
6.95,200,27232,100,100,100,21.1,998,100.5,5,5
7.99,200,51000,100,200,100,24.3,1248,88.5,5,4
5.15,100,100000,100,100,100,18.6,1197,81.83,5,8
11.75,200,79000,100,100,100,15.29,1591,121.3,5,5
7.51,200,78000,100,200,100,23.9,1582,126.2,5,6
2.65,200,60000,100,100,100,22.74,796,47.3,5,8
12.65,200,40000,100,200,200,17.11,1968,174.33,5,10
5.5,100,80000,100,200,100,26.59,1248,74,5,6
2.45,200,70000,100,100,100,19.7,796,46.3,5,12
7.25,200,21000,100,100,100,20.73,1373,91.1,5,5
8.25,200,28061,100,100,200,15,1396,100,5,4
4.9,200,58000,100,200,100,22.54,1396,88.73,5,7
5.3,200,61000,100,100,100,15.8,1499,110,5,8
8.5,100,30000,100,200,100,24.3,1248,88.5,5,5
3,100,70000,100,100,100,23.95,998,67.1,5,7
5.4,100,60000,100,200,100,23.59,1364,67.04,5,8
7,100,35000,100,100,100,21.21,1197,81.8,5,5
4,100,40000,100,100,200,23.1,998,67.04,5,7
3.95,200,56000,100,100,100,19.44,1198,67,7,7
6.2,100,20000,100,100,100,15.85,1499,110.4,5,6
3.5,200,80000,100,100,100,17,1197,80,5,10
2.5,100,30000,100,100,100,23.95,998,67.05,5,8
2.7,100,80000,100,200,100,20.3,1248,75,5,9
8.9,200,12000,100,100,200,17.4,1197,81.86,5,4
8.4,200,23000,100,100,200,18.19,1197,103.2,5,5
1.6,200,80000,100,100,100,20.92,998,67.1,5,12
4.1,200,66807,100,300,100,26.2,998,58.2,5,5
2.4,100,90000,100,100,100,21.1,814,55.2,5,8
2.5,200,64968,100,100,100,22.7,799,53.64,5,6
3.25,200,42000,100,100,100,21.1,1197,85.8,5,7
4.5,200,63000,100,200,100,20,1399,68.05,5,8
8.8,200,14000,100,100,100,18.6,1197,81.83,5,3
5.25,200,42722,100,200,100,20.54,1598,103.6,5,11
17.75,200,68800,100,200,200,17.68,1968,174.33,5,9
7.93,200,13422,100,100,200,21.4,1197,83.1,5,4
5,100,70000,100,200,100,20.77,1248,88.76,7,8
8.95,200,11564,100,100,100,20.73,1373,91.1,5,3
5.25,200,56964,100,200,100,25.8,1498,98.6,5,6
10.35,200,57000,100,200,100,15.4,1997,120,7,4
5.85,200,54000,100,200,100,28.4,1248,74,5,7
17.5,200,73000,100,200,200,17.68,1968,174.33,5,8
3.95,200,67000,100,100,100,20.35,1197,81.86,5,12
5.45,200,75000,100,200,100,19.01,1461,108.5,5,9
3.5,200,72000,100,200,100,22.32,1582,126.32,5,10
5.6,100,20000,100,100,100,17,1198,74,5,4
3.5,100,50000,100,100,100,17.57,1193,88.7,5,7
4.9,200,90000,100,200,100,14,2179,138.1,7,9
1.85,100,70000,100,100,100,18.9,998,67.1,5,11
6,100,50000,100,100,100,17.8,1497,117.3,5,6
1.63,100,80000,100,100,100,18.9,998,67.1,5,12
5.45,200,32000,100,200,100,26.8,1248,74,5,5
15.5,100,70000,100,200,200,20.38,1968,143,5,7
4.75,100,70000,100,200,100,23.5,1396,88.7,5,10
7.35,200,57000,100,200,100,22.7,1498,89.84,5,7
2,100,100000,100,200,100,17.8,1399,68,5,16
6,200,52000,100,200,100,21.19,1396,88.73,5,7
1.25,200,118890,100,100,100,18,995,62,5,12
6.35,200,60795,100,200,100,22.32,1582,126.3,5,10
5.15,200,23400,100,100,100,21.63,998,67.05,5,3
3.59,200,35112,100,100,100,24.7,796,47.3,5,4
3.75,200,60000,100,100,200,11.7,2354,177.6,5,14
7.29,200,17000,100,100,100,18.15,1198,82,6,5
11.25,200,36803,100,100,200,13.7,1798,157.75,5,8
14.75,200,66000,100,200,200,14.84,2143,167.62,5,9
2.2,100,90000,100,100,100,20.92,998,67.1,5,9
3.35,200,73000,100,200,100,24,1120,70,5,8
3.5,100,20000,100,100,100,15.37,1196,73,5,4
3.5,100,120000,100,100,100,17,1497,118,5,13
4.99,200,31000,100,100,100,21.63,998,67.04,5,5
3.95,200,40000,100,200,100,20,1399,68,5,10
4.35,200,36000,100,300,100,15.1,1196,73,5,4
5.25,200,54000,100,100,200,17.2,1197,103.6,5,9
3.75,200,23500,100,100,100,25.17,799,53.3,5,6
2.65,200,40000,100,100,100,19.7,796,46.3,5,12
6.25,200,15833,100,100,200,20.89,1197,81.8,5,4
7.5,200,43071,100,200,100,28.4,1248,74,5,4
6.51,200,39428,100,100,200,16.93,1197,103.2,5,6
3.95,200,44000,100,100,100,15.04,1598,103.6,5,9
6.5,100,40000,100,100,200,19,1199,88.7,5,6
2.99,200,78950,100,300,100,30.46,796,47.3,5,6
3.15,100,30000,100,100,100,25.17,799,53.3,5,7
4.75,200,39200,100,200,100,19.3,1461,84.8,7,8
12.5,100,40000,100,200,200,17.01,1582,126.2,5,4
1.2,100,100000,100,100,100,13.5,1799,130,5,16
11,200,26300,100,200,100,22.27,1498,108.6,5,4
4.28,100,63000,100,100,100,18.6,1197,85.8,5,9
6.25,200,53000,100,100,200,14.7,1496,120.69,5,7
6.9,200,45000,100,100,100,17.8,1497,117.3,5,8
6,100,70000,100,200,100,22.32,1582,126.32,5,10
17.95,200,35000,100,200,200,11.78,2143,167.62,5,8
4.15,100,13000,100,100,100,23.1,998,67.04,5,4
4.85,200,42000,100,100,200,15,1396,100,5,11
9.95,200,76000,100,100,200,14.28,1798,138.03,5,7
3.96,100,132087,100,200,100,10.5,2179,120,7,16
3.96,200,45510,100,100,100,19.1,1197,81.86,5,8
8.3,100,15500,100,100,100,17.4,1497,117.3,5,7
5.25,200,30412,100,100,100,18.7,1199,88.7,5,6
2.75,200,79000,100,100,100,13.5,1799,130,5,13
5.25,200,67000,100,100,100,18.7,1199,88.7,5,7
5.2,100,20000,100,100,100,18.9,1197,81.86,5,4
11,200,80000,100,200,200,17.11,1968,174.33,5,10
1.05,100,120000,100,100,100,19.81,1086,68.05,5,14
2.7,200,66381,100,100,100,20.36,1197,78.9,5,11
3.61,200,37000,100,100,100,16.47,1198,73.9,5,9
9.2,100,10900,100,100,200,19.12,1373,91.1,5,4
2.5,100,87000,100,100,100,19.4,1198,86.8,5,10
6.73,100,60000,100,200,100,25.4,1186,73.97,5,4
2.25,100,110000,100,200,100,23,1396,90,5,12
2.85,200,64056,100,100,100,14,796,35,5,5
2,100,60000,100,100,100,21.1,814,55.2,5,10
1.5,100,80000,100,100,100,18.9,998,67.1,5,14
2.3,200,75000,100,200,100,18.5,1399,68,5,11
4.65,100,35000,100,100,100,18.9,1197,82,5,6
7.47,200,26765,100,100,100,20.73,1373,91.1,5,5
7.8,100,62000,100,100,100,16.09,1598,103.2,5,3
5.9,100,30000,100,100,100,18.6,1197,81.86,5,3
5.75,200,53000,100,100,200,18.1,1199,88.7,5,5
4.95,200,28000,100,100,100,16.78,1496,88.73,5,6
8.25,200,16000,100,200,100,24.3,1248,88.5,5,3
1.75,100,40000,100,100,100,16.5,995,63,5,11
3.5,200,63872,100,100,100,18.5,1197,80,5,10
7.49,200,51399,100,200,100,19.01,1461,108.45,5,9
7.15,200,46000,100,200,100,23.4,1248,74,5,6
3.4,100,25000,100,100,100,18.2,1199,84.8,5,9
3.99,200,7377,100,100,200,23.95,998,67.1,5,4
1.8,200,80834,100,100,100,21.1,814,55.2,5,7
1.99,200,109316,100,100,100,15.5,1586,103.3,5,12
8.15,100,20000,100,100,100,21.21,1197,81.8,5,4
3.15,200,46700,100,100,100,21.1,814,55.2,5,7
5.7,200,63581,100,100,100,20.85,1197,83.14,5,6
8.75,200,14000,100,100,200,19.56,1197,81.8,5,3
5.95,200,12000,100,200,100,28.4,1248,74,5,8
4.45,200,12500,100,100,200,24.04,999,67,5,5
4.2,100,28000,100,100,100,23.01,999,67,5,4
2.24,200,72000,100,200,100,25.44,936,56.3,5,10
6.25,100,70000,100,100,100,16.8,1497,116.3,5,10
9.35,100,80000,100,200,100,19.87,1461,83.8,5,6
5.5,200,49000,100,200,100,21.14,1498,103.52,5,7
3.85,200,27000,100,100,100,23.84,1199,84.48,5,6
4.25,200,53541,100,100,100,18.5,1197,80,5,11
2.75,200,32000,100,100,100,20.36,1197,78.9,5,10
2.95,100,110000,100,200,100,21.79,1248,88.73,5,9
5.5,200,61950,100,200,100,22.32,1582,126.32,5,8
4.65,100,15000,100,100,100,18.9,1197,81.86,5,4
4.6,200,30000,100,100,200,15.5,1198,86.7,5,9
2.85,200,49000,100,100,100,21.1,814,55.2,5,8
5.2,100,24000,100,100,100,20.85,1197,83.14,5,6
4.15,200,57250,100,100,100,20.85,1197,83.14,5,7
8.75,200,27000,100,200,100,24.3,1248,88.5,5,6
5.25,200,47000,100,100,200,21.63,998,67.05,5,4
7.5,100,10000,100,100,100,17.5,1373,91.1,7,6
18.75,200,32280,100,200,100,17.1,1956,170.63,5,3
5.67,200,18263,100,100,100,21.4,1197,83.1,5,5
3.18,100,120000,100,200,100,23,1248,88.7,5,6
2.35,100,50000,100,200,100,17,1405,70,5,10
5,100,130000,100,200,100,25.2,1248,74,5,8
4.65,200,67000,100,200,100,22.07,1199,73.9,5,10
16,100,70000,100,200,200,15.73,1968,174.33,5,8
9.45,200,64000,100,200,100,16,1997,140,7,7
7.25,100,10000,100,100,200,19,1199,88.76,5,4
5.25,100,15000,100,100,100,18.9,1197,81.86,5,3
2.35,200,69000,100,100,100,15.6,1196,70,5,11
5.65,200,50000,100,200,100,22.32,1582,126.3,5,10
5,100,120000,100,100,100,20.4,1197,81.8,5,6
2.65,100,110000,100,200,100,25.8,1498,98.6,5,8
3.15,200,76221,100,300,100,26.2,998,58.2,5,9
7.91,200,64258,100,200,100,21.9,1498,98.6,7,5
6.35,200,40000,100,100,100,18.88,999,123.37,5,7
3.5,200,35000,100,100,200,19.2,1197,80,5,10
1.65,200,75000,100,100,100,16.1,1298,88.2,5,15
3,200,58000,100,200,100,25.44,936,57.6,5,9
3.89,200,59962,100,100,100,18,1198,86.7,5,7
3.5,100,73384,100,200,100,20.5,1248,91.7,5,10
6,100,50000,100,200,100,28.4,1248,74.02,5,4
1.71,100,70000,100,100,100,15,1586,104.68,5,12
4.95,200,34400,100,100,100,18.9,1197,82,5,8
3,100,35000,100,100,100,23.95,998,67.05,5,6
2.65,300,58890,100,100,100,21.1,814,55.2,5,8
2.5,100,50000,100,100,100,15,1368,90,5,12
10.55,200,24000,100,100,100,15.8,1591,121.3,5,5
5.45,200,36812,100,200,100,27.28,1047,69,5,5
6.5,200,33000,100,100,100,22,1197,81.8,5,4
5.7,100,64000,100,100,100,18.7,1199,88.7,5,7
6.15,200,80000,100,100,200,17.21,1197,103.5,5,6
5.25,200,45000,100,200,100,24,1120,70,5,5
5.96,200,54114,100,200,100,28.4,1248,74,5,5
7.15,200,55000,100,200,100,26.21,1248,88.5,5,5
7,100,42000,100,200,100,27.39,1248,74,5,5
6.5,100,101000,100,200,200,16.96,1968,138.1,5,9
6.5,100,90000,100,200,100,26.59,1248,74,5,7
10,100,34000,100,200,100,20.37,1461,108.45,5,4
6.1,100,15000,100,100,100,21.21,1197,81.8,5,3
6.5,200,48000,100,200,100,17.3,1998,163.7,5,7
3.35,200,87000,100,100,100,16,1198,90,5,13
4,200,90000,100,200,100,20.5,1598,103.5,5,9
8.7,100,47000,100,200,100,24.3,1248,88.5,5,6
12,200,56212,100,200,100,12.99,2494,100,7,7
3.75,200,22000,100,100,100,19.4,1198,86.8,5,9
3.6,100,90000,100,200,100,19.01,1461,108.45,5,9
3.35,200,68000,100,200,100,20.54,1598,103.6,5,11
3.15,200,68000,100,100,100,17,1497,118,5,12
6.5,100,30000,100,100,100,18.7,1199,88.7,5,4
1.2,100,15000,100,100,100,25.4,624,37.5,4,8
11.5,100,10000,100,100,200,18,1497,117.6,5,4
2.5,100,15000,100,100,100,24.7,796,47.3,5,4
3.64,200,56000,100,100,100,15.6,1196,70.02,5,11
4.51,200,29330,100,100,200,23.1,998,67.04,5,6
5.36,200,45000,100,200,100,28.09,1248,88.5,5,7
7.25,200,32000,100,200,100,24.3,1248,88.5,5,5
5.5,100,25000,100,100,100,21.4,1197,83.1,5,5
3.45,200,63000,100,200,100,20,1399,68.05,5,9
5.7,100,5000,100,100,200,20.89,1197,81.8,5,4
4,200,75000,100,200,100,25.2,1248,74,5,7
5.9,100,70000,100,100,100,20.85,1197,83.14,5,7
2.8,100,50000,100,100,100,22.74,796,47.3,5,9
2.2,100,15000,100,100,100,20.92,998,67.1,5,10
12.5,100,28000,100,200,100,22,1582,126.2,5,4
12.5,100,40000,100,200,100,19.67,1582,126.2,5,5
9,100,80000,100,200,100,20.64,1498,108.49,5,5
9.75,200,42561,100,200,100,16,2179,140,7,7
2.65,200,20000,100,100,200,21.9,624,37.48,4,7
6.3,200,70666,100,100,100,20.85,1197,83.14,5,6
